signal_date,trade_date,session,direction,direction_zh,total_score,tw_score,intl_score,news_score,entry_price,exit_price,pnl_points,pnl_nts,win,status
2006-09-18,2006-09-19,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2006-09-19,2006-09-20,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2006-09-20,2006-09-21,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2006-09-21,2006-09-22,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2006-09-22,2006-09-25,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2006-09-25,2006-09-26,day,1,做多▲,9,9,0,0,6946,6901,-45.3,-503,False,sim_v70
2006-09-26,2006-09-27,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2006-09-27,2006-09-28,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2006-09-28,2006-09-29,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2006-09-29,2006-10-02,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2006-10-02,2006-10-03,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2006-10-03,2006-10-04,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2006-10-04,2006-10-05,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2006-10-05,2006-10-11,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2006-10-11,2006-10-12,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2006-10-12,2006-10-13,day,1,做多▲,9,9,0,0,7061,7068,6.6,16,True,sim_v70
2006-10-13,2006-10-16,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2006-10-16,2006-10-17,day,1,做多▲,9,9,0,0,7135,7074,-60.7,-657,False,sim_v70
2006-10-17,2006-10-18,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2006-10-18,2006-10-19,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2006-10-19,2006-10-20,day,0,觀望─,4,4,0,0,,,,,,sim_v70_skip
2006-10-20,2006-10-23,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2006-10-23,2006-10-24,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2006-10-24,2006-10-25,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2006-10-25,2006-10-26,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2006-10-26,2006-10-27,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2006-10-27,2006-10-30,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2006-10-30,2006-10-31,day,0,觀望─,-1,-1,0,0,,,,,,sim_v70_skip
2006-10-31,2006-11-01,day,0,觀望─,4,4,0,0,,,,,,sim_v70_skip
2006-11-01,2006-11-02,day,0,觀望─,-3,-3,0,0,,,,,,sim_v70_skip
2006-11-02,2006-11-03,day,0,觀望─,1,1,0,0,,,,,,sim_v70_skip
2006-11-03,2006-11-06,day,0,觀望─,1,1,0,0,,,,,,sim_v70_skip
2006-11-06,2006-11-07,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2006-11-07,2006-11-08,day,1,做多▲,9,9,0,0,7202,7177,-24.4,-294,False,sim_v70
2006-11-08,2006-11-09,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2006-11-09,2006-11-10,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2006-11-10,2006-11-13,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2006-11-13,2006-11-14,day,0,觀望─,4,4,0,0,,,,,,sim_v70_skip
2006-11-14,2006-11-15,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2006-11-15,2006-11-16,day,1,做多▲,9,9,0,0,7273,7256,-17.0,-220,False,sim_v70
2006-11-16,2006-11-17,day,0,觀望─,10,10,0,0,,,,,,sim_v70_skip
2006-11-17,2006-11-20,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2006-11-20,2006-11-21,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2006-11-21,2006-11-22,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2006-11-22,2006-11-23,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2006-11-23,2006-11-24,day,1,做多▲,8,8,0,0,7396,7426,30.6,256,True,sim_v70
2006-11-24,2006-11-27,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2006-11-27,2006-11-28,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2006-11-28,2006-11-29,day,1,做多▲,7,7,0,0,7478,7473,-4.4,-94,False,sim_v70
2006-11-29,2006-11-30,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2006-11-30,2006-12-01,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2006-12-01,2006-12-04,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2006-12-04,2006-12-05,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2006-12-05,2006-12-06,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2006-12-06,2006-12-07,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2006-12-07,2006-12-08,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2006-12-08,2006-12-11,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2006-12-11,2006-12-12,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2006-12-12,2006-12-13,day,0,觀望─,1,1,0,0,,,,,,sim_v70_skip
2006-12-13,2006-12-14,day,0,觀望─,-4,-4,0,0,,,,,,sim_v70_skip
2006-12-14,2006-12-15,day,0,觀望─,-3,-3,0,0,,,,,,sim_v70_skip
2006-12-15,2006-12-18,day,0,觀望─,1,1,0,0,,,,,,sim_v70_skip
2006-12-18,2006-12-19,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2006-12-19,2006-12-20,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2006-12-20,2006-12-21,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2006-12-21,2006-12-22,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2006-12-22,2006-12-25,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2006-12-25,2006-12-26,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2006-12-26,2006-12-27,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2006-12-27,2006-12-28,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2006-12-28,2006-12-29,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2006-12-29,2007-01-02,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2007-01-02,2007-01-03,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-01-03,2007-01-04,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-01-04,2007-01-05,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-01-05,2007-01-08,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-01-08,2007-01-09,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2007-01-09,2007-01-10,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2007-01-10,2007-01-11,day,0,觀望─,-3,-3,0,0,,,,,,sim_v70_skip
2007-01-11,2007-01-12,day,0,觀望─,-5,-5,0,0,,,,,,sim_v70_skip
2007-01-12,2007-01-15,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2007-01-15,2007-01-16,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2007-01-16,2007-01-17,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2007-01-17,2007-01-18,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2007-01-18,2007-01-19,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-01-19,2007-01-22,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2007-01-22,2007-01-23,day,0,觀望─,0,0,0,0,,,,,,sim_v70_skip
2007-01-23,2007-01-24,day,0,觀望─,0,0,0,0,,,,,,sim_v70_skip
2007-01-24,2007-01-25,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-01-25,2007-01-26,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2007-01-26,2007-01-29,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2007-01-29,2007-01-30,day,0,觀望─,-2,-2,0,0,,,,,,sim_v70_skip
2007-01-30,2007-01-31,day,0,觀望─,-4,-4,0,0,,,,,,sim_v70_skip
2007-01-31,2007-02-01,day,0,觀望─,-3,-3,0,0,,,,,,sim_v70_skip
2007-02-01,2007-02-02,day,0,觀望─,-6,-6,0,0,,,,,,sim_v70_skip
2007-02-02,2007-02-05,day,0,觀望─,-4,-4,0,0,,,,,,sim_v70_skip
2007-02-05,2007-02-06,day,0,觀望─,-3,-3,0,0,,,,,,sim_v70_skip
2007-02-06,2007-02-07,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2007-02-07,2007-02-08,day,0,觀望─,1,1,0,0,,,,,,sim_v70_skip
2007-02-08,2007-02-09,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2007-02-09,2007-02-12,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2007-02-12,2007-02-13,day,0,觀望─,-4,-4,0,0,,,,,,sim_v70_skip
2007-02-13,2007-02-14,day,0,觀望─,-4,-4,0,0,,,,,,sim_v70_skip
2007-02-14,2007-02-26,day,0,觀望─,-3,-3,0,0,,,,,,sim_v70_skip
2007-02-26,2007-02-27,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2007-02-27,2007-03-01,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-03-01,2007-03-02,day,0,觀望─,-5,-5,0,0,,,,,,sim_v70_skip
2007-03-02,2007-03-05,day,0,觀望─,-5,-5,0,0,,,,,,sim_v70_skip
2007-03-05,2007-03-06,day,0,觀望─,-10,-10,0,0,,,,,,sim_v70_skip
2007-03-06,2007-03-07,day,0,觀望─,-9,-9,0,0,,,,,,sim_v70_skip
2007-03-07,2007-03-08,day,0,觀望─,-9,-9,0,0,,,,,,sim_v70_skip
2007-03-08,2007-03-09,day,0,觀望─,-7,-7,0,0,,,,,,sim_v70_skip
2007-03-09,2007-03-12,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-03-12,2007-03-13,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-03-13,2007-03-14,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-03-14,2007-03-15,day,0,觀望─,-5,-5,0,0,,,,,,sim_v70_skip
2007-03-15,2007-03-16,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2007-03-16,2007-03-19,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2007-03-19,2007-03-20,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2007-03-20,2007-03-21,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2007-03-21,2007-03-22,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2007-03-22,2007-03-23,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2007-03-23,2007-03-26,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-03-26,2007-03-27,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-03-27,2007-03-28,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-03-28,2007-03-29,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2007-03-29,2007-03-30,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2007-03-30,2007-04-02,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2007-04-02,2007-04-03,day,0,觀望─,10,10,0,0,,,,,,sim_v70_skip
2007-04-03,2007-04-04,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-04-04,2007-04-09,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-04-09,2007-04-10,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-04-10,2007-04-11,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-04-11,2007-04-12,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-04-12,2007-04-13,day,1,做多▲,6,6,0,0,8101,8001,-99.8,-1048,False,sim_v70
2007-04-13,2007-04-16,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2007-04-16,2007-04-17,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2007-04-17,2007-04-18,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2007-04-18,2007-04-19,day,0,觀望─,4,4,0,0,,,,,,sim_v70_skip
2007-04-19,2007-04-20,day,0,觀望─,-2,-2,0,0,,,,,,sim_v70_skip
2007-04-20,2007-04-23,day,0,觀望─,-2,-2,0,0,,,,,,sim_v70_skip
2007-04-23,2007-04-24,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2007-04-24,2007-04-25,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2007-04-25,2007-04-26,day,0,觀望─,1,1,0,0,,,,,,sim_v70_skip
2007-04-26,2007-04-27,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2007-04-27,2007-04-30,day,0,觀望─,-2,-2,0,0,,,,,,sim_v70_skip
2007-04-30,2007-05-02,day,0,觀望─,-4,-4,0,0,,,,,,sim_v70_skip
2007-05-02,2007-05-03,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-05-03,2007-05-04,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-05-04,2007-05-07,day,0,觀望─,0,0,0,0,,,,,,sim_v70_skip
2007-05-07,2007-05-08,day,0,觀望─,0,0,0,0,,,,,,sim_v70_skip
2007-05-08,2007-05-09,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-05-09,2007-05-10,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-05-10,2007-05-11,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2007-05-11,2007-05-14,day,1,做多▲,8,8,0,0,8073,8030,-43.6,-486,False,sim_v70
2007-05-14,2007-05-15,day,0,觀望─,4,4,0,0,,,,,,sim_v70_skip
2007-05-15,2007-05-16,day,0,觀望─,-3,-3,0,0,,,,,,sim_v70_skip
2007-05-16,2007-05-17,day,0,觀望─,-3,-3,0,0,,,,,,sim_v70_skip
2007-05-17,2007-05-18,day,0,觀望─,1,1,0,0,,,,,,sim_v70_skip
2007-05-18,2007-05-21,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2007-05-21,2007-05-22,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2007-05-22,2007-05-23,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2007-05-23,2007-05-24,day,0,觀望─,10,10,0,0,,,,,,sim_v70_skip
2007-05-24,2007-05-25,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2007-05-25,2007-05-28,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-05-28,2007-05-29,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-05-29,2007-05-30,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2007-05-30,2007-05-31,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2007-05-31,2007-06-01,day,0,觀望─,4,4,0,0,,,,,,sim_v70_skip
2007-06-01,2007-06-04,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2007-06-04,2007-06-05,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-06-05,2007-06-06,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-06-06,2007-06-07,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-06-07,2007-06-08,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-06-08,2007-06-11,day,1,做多▲,8,8,0,0,8352,8338,-14.2,-192,False,sim_v70
2007-06-11,2007-06-12,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2007-06-12,2007-06-13,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2007-06-13,2007-06-14,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2007-06-14,2007-06-15,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-06-15,2007-06-20,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-06-20,2007-06-21,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-06-21,2007-06-22,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-06-22,2007-06-25,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-06-25,2007-06-26,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-06-26,2007-06-27,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-06-27,2007-06-28,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2007-06-28,2007-06-29,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-06-29,2007-07-02,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2007-07-02,2007-07-03,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-07-03,2007-07-04,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-07-04,2007-07-05,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-07-05,2007-07-06,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-07-06,2007-07-09,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-07-09,2007-07-10,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-07-10,2007-07-11,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-07-11,2007-07-12,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-07-12,2007-07-13,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-07-13,2007-07-16,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-07-16,2007-07-17,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-07-17,2007-07-18,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-07-18,2007-07-19,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-07-19,2007-07-20,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-07-20,2007-07-23,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-07-23,2007-07-24,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-07-24,2007-07-25,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-07-25,2007-07-26,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-07-26,2007-07-27,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2007-07-27,2007-07-30,day,0,觀望─,-3,-3,0,0,,,,,,sim_v70_skip
2007-07-30,2007-07-31,day,0,觀望─,-7,-7,0,0,,,,,,sim_v70_skip
2007-07-31,2007-08-01,day,0,觀望─,-5,-5,0,0,,,,,,sim_v70_skip
2007-08-01,2007-08-02,day,0,觀望─,-6,-6,0,0,,,,,,sim_v70_skip
2007-08-02,2007-08-03,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-08-03,2007-08-06,day,-1,做空▼,-7,-7,0,0,8865,8943,-78.2,-832,False,sim_v70
2007-08-06,2007-08-07,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-08-07,2007-08-08,day,0,觀望─,-9,-9,0,0,,,,,,sim_v70_skip
2007-08-08,2007-08-09,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-08-09,2007-08-10,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-08-10,2007-08-13,day,0,觀望─,-9,-9,0,0,,,,,,sim_v70_skip
2007-08-13,2007-08-14,day,0,觀望─,-9,-9,0,0,,,,,,sim_v70_skip
2007-08-14,2007-08-15,day,0,觀望─,-5,-5,0,0,,,,,,sim_v70_skip
2007-08-15,2007-08-16,day,-1,做空▼,-9,-9,0,0,8396,8202,193.9,1889,True,sim_v70
2007-08-16,2007-08-17,day,0,觀望─,-10,-10,0,0,,,,,,sim_v70_skip
2007-08-17,2007-08-20,day,0,觀望─,-10,-10,0,0,,,,,,sim_v70_skip
2007-08-20,2007-08-21,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-08-21,2007-08-22,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-08-22,2007-08-23,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-08-23,2007-08-24,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-08-24,2007-08-27,day,0,觀望─,-4,-4,0,0,,,,,,sim_v70_skip
2007-08-27,2007-08-28,day,0,觀望─,-3,-3,0,0,,,,,,sim_v70_skip
2007-08-28,2007-08-29,day,0,觀望─,-1,-1,0,0,,,,,,sim_v70_skip
2007-08-29,2007-08-30,day,0,觀望─,-2,-2,0,0,,,,,,sim_v70_skip
2007-08-30,2007-08-31,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2007-08-31,2007-09-03,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2007-09-03,2007-09-04,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2007-09-04,2007-09-05,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2007-09-05,2007-09-06,day,0,觀望─,4,4,0,0,,,,,,sim_v70_skip
2007-09-06,2007-09-07,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2007-09-07,2007-09-10,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-09-10,2007-09-11,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-09-11,2007-09-12,day,1,做多▲,7,7,0,0,9079,9017,-62.0,-670,False,sim_v70
2007-09-12,2007-09-13,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2007-09-13,2007-09-14,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2007-09-14,2007-09-17,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2007-09-17,2007-09-19,day,1,做多▲,8,8,0,0,9092,8925,-166.5,-1715,False,sim_v70
2007-09-19,2007-09-20,day,0,觀望─,4,4,0,0,,,,,,sim_v70_skip
2007-09-20,2007-09-21,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
2007-09-21,2007-09-26,day,0,觀望─,10,10,0,0,,,,,,sim_v70_skip
2007-09-26,2007-09-27,day,0,觀望─,10,10,0,0,,,,,,sim_v70_skip
2007-09-27,2007-09-28,day,1,做多▲,8,8,0,0,9448,9411,-37.4,-424,False,sim_v70
2007-09-28,2007-10-01,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-10-01,2007-10-02,day,0,觀望─,9,9,0,0,,,,,,sim_v70_skip
2007-10-02,2007-10-03,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-10-03,2007-10-04,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-10-04,2007-10-05,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-10-05,2007-10-08,day,0,觀望─,7,7,0,0,,,,,,sim_v70_skip
2007-10-08,2007-10-09,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-10-09,2007-10-11,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-10-11,2007-10-12,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-10-12,2007-10-15,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2007-10-15,2007-10-16,day,0,觀望─,8,8,0,0,,,,,,sim_v70_skip
2007-10-16,2007-10-17,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2007-10-17,2007-10-18,day,0,觀望─,1,1,0,0,,,,,,sim_v70_skip
2007-10-18,2007-10-19,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2007-10-19,2007-10-22,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2007-10-22,2007-10-23,day,0,觀望─,-6,-6,0,0,,,,,,sim_v70_skip
2007-10-23,2007-10-24,day,0,觀望─,-5,-5,0,0,,,,,,sim_v70_skip
2007-10-24,2007-10-25,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-10-25,2007-10-26,day,-1,做空▼,-3,-3,0,0,9636,9632,4.0,-10,False,sim_v70
2007-10-26,2007-10-29,day,0,觀望─,-1,-1,0,0,,,,,,sim_v70_skip
2007-10-29,2007-10-30,day,0,觀望─,4,4,0,0,,,,,,sim_v70_skip
2007-10-30,2007-10-31,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2007-10-31,2007-11-01,day,0,觀望─,3,3,0,0,,,,,,sim_v70_skip
2007-11-01,2007-11-02,day,0,觀望─,-2,-2,0,0,,,,,,sim_v70_skip
2007-11-02,2007-11-05,day,0,觀望─,-5,-5,0,0,,,,,,sim_v70_skip
2007-11-05,2007-11-06,day,-1,做空▼,-8,-8,0,0,9324,9294,29.8,248,True,sim_v70
2007-11-06,2007-11-07,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-11-07,2007-11-08,day,-1,做空▼,-8,-8,0,0,9095,8939,156.4,1514,True,sim_v70
2007-11-08,2007-11-09,day,-1,做空▼,-9,-9,0,0,8961,8972,-10.7,-157,False,sim_v70
2007-11-09,2007-11-12,day,-1,做空▼,-9,-9,0,0,8754,8672,82.8,778,True,sim_v70
2007-11-12,2007-11-13,day,0,觀望─,-6,-6,0,0,,,,,,sim_v70_skip
2007-11-13,2007-11-14,day,0,觀望─,-9,-9,0,0,,,,,,sim_v70_skip
2007-11-14,2007-11-15,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-11-15,2007-11-16,day,-1,做空▼,-8,-8,0,0,8766,8766,0.4,-46,False,sim_v70
2007-11-16,2007-11-19,day,0,觀望─,-6,-6,0,0,,,,,,sim_v70_skip
2007-11-19,2007-11-20,day,0,觀望─,-7,-7,0,0,,,,,,sim_v70_skip
2007-11-20,2007-11-21,day,0,觀望─,-6,-6,0,0,,,,,,sim_v70_skip
2007-11-21,2007-11-22,day,0,觀望─,-6,-6,0,0,,,,,,sim_v70_skip
2007-11-22,2007-11-23,day,-1,做空▼,-6,-6,0,0,8550,8343,206.5,2015,True,sim_v70
2007-11-23,2007-11-26,day,0,觀望─,-6,-6,0,0,,,,,,sim_v70_skip
2007-11-26,2007-11-27,day,-1,做空▼,-8,-8,0,0,8319,8377,-58.1,-631,False,sim_v70
2007-11-27,2007-11-28,day,0,觀望─,-6,-6,0,0,,,,,,sim_v70_skip
2007-11-28,2007-11-29,day,0,觀望─,-9,-9,0,0,,,,,,sim_v70_skip
2007-11-29,2007-11-30,day,0,觀望─,-8,-8,0,0,,,,,,sim_v70_skip
2007-11-30,2007-12-03,day,0,觀望─,-7,-7,0,0,,,,,,sim_v70_skip
2007-12-03,2007-12-04,day,0,觀望─,-4,-4,0,0,,,,,,sim_v70_skip
2007-12-04,2007-12-05,day,0,觀望─,-1,-1,0,0,,,,,,sim_v70_skip
2007-12-05,2007-12-06,day,0,觀望─,2,2,0,0,,,,,,sim_v70_skip
2007-12-06,2007-12-07,day,0,觀望─,4,4,0,0,,,,,,sim_v70_skip
2007-12-07,2007-12-10,day,0,觀望─,6,6,0,0,,,,,,sim_v70_skip
2007-12-10,2007-12-11,day,0,觀望─,-1,-1,0,0,,,,,,sim_v70_skip
2007-12-11,2007-12-12,day,0,觀望─,5,5,0,0,,,,,,sim_v70_skip
